"gene_name"	"module"	"color"	"kME_turquoise"	"kME_red"	"kME_grey"	"kME_brown"	"kME_blue"	"kME_yellow"	"kME_green"
"SLC29A4"	"SLC29A4"	"blue"	"blue"	-0.0216040130632286	0.0109989789050145	0.11476829508194	-0.025590444722386	0.231707649342731	0.165075722491356	0.212168329370735
"TNRC18"	"TNRC18"	"green"	"green"	-0.0284928419145475	-0.0531509910221635	0.0971296884051664	-0.0630044125058238	0.204720871095533	0.158963039903625	0.244899559623255
"FBXL18"	"FBXL18"	"grey"	"grey"	-0.0460165494023417	-0.00801193005515782	0.0597562043892343	0.0300397145290874	0.132014467195958	0.0280166879205137	0.0670230098895559
"ACTB"	"ACTB"	"grey"	"grey"	-0.0954665127243214	-0.0502789405365042	-0.0584459611948732	-0.0460720973912108	0.0155558021887761	-0.03601439788392	-0.013547483060207
"RNF216"	"RNF216"	"blue"	"blue"	0.132375266688681	0.145577279241532	0.271154464657844	0.255430875426557	0.320168221293203	0.184129842695473	0.164093371785666
"CCZ1"	"CCZ1"	"grey"	"grey"	-0.0200722321191299	0.001065956205389	0.0764295376556775	0.0302376861863166	0.113688311940509	0.0327418612205733	0.0385580290593524
"PMS2"	"PMS2"	"grey"	"grey"	-0.0361788166777016	-0.0276351544558124	0.0456121588338681	-0.0102952318871937	0.100882169128183	0.0416149130908505	0.0709662627458796
"AIMP2"	"AIMP2"	"grey"	"grey"	-0.0198954832894813	0.00557777478592387	0.0142449923580814	-0.00222509387310229	0.0456287161750637	-0.00624114577743052	0.0068338054018353
"EIF2AK1"	"EIF2AK1"	"grey"	"grey"	-0.0247322003246995	0.0236644881587779	0.0938734456111377	0.0627654911406036	0.145988840211823	0.0334877797130329	0.0517295373912393
"USP42"	"USP42"	"grey"	"grey"	-0.0126655770746862	0.00774196271964371	0.10033655156781	0.083558272346052	0.141949510071865	0.0448252376040138	0.0484502504144286
"CYTH3"	"CYTH3"	"grey"	"grey"	-0.00821345991673614	-0.00170925141122364	0.0492753757080476	0.0258384927321332	0.076251658405132	0.0247837667371149	0.0287135944504092
"RAC1"	"RAC1"	"grey"	"grey"	-0.0391496077368862	-0.0110159229926421	0.077247163251399	0.0585111977066796	0.130079125996445	0.0432543484613958	0.041567292208906
"DAGLB"	"DAGLB"	"grey"	"grey"	-0.0259500248067506	-0.0207248149057844	0.0508393562300397	0.00798031828934846	0.107765960498634	0.0456032274512447	0.0571798597192322
"KDELR2"	"KDELR2"	"grey"	"grey"	-0.0336540352494155	-0.0133208808847737	0.0362159775228724	0.0321360370636845	0.0385832758034232	-0.0129096691478963	-0.00773545580587656
"ZNF316"	"ZNF316"	"grey"	"grey"	-0.0629845731523565	-0.0296008897999138	0.0474843647951035	-0.0288185594017777	0.118923753461427	0.0344047153070729	0.0596756142036988
"ZNF12"	"ZNF12"	"grey"	"grey"	-0.0153944034508632	0.0149207630097982	0.0756060012364151	0.0623159215102955	0.103466691337058	0.0187462480005437	0.0264521114837888
"CCZ1B"	"CCZ1B"	"grey"	"grey"	-0.00240837363345032	0.00180301685417503	0.0805725683329296	0.0381955212483031	0.112109583551789	0.0428045264981302	0.0381057869919169
"C1GALT1"	"C1GALT1"	"brown"	"brown"	0.167284177810331	0.162706417789694	0.0968902717168445	0.200597846999104	0.0705712829002864	0.0232931054447812	-0.00816564904097531
"AC005532.1"	"AC005532.1"	"grey"	"grey"	0.0473540526889234	0.02040147631739	0.0475487221380343	0.0314239540328198	0.00607449703291228	0.0269369506487502	0.0014856452122319
"MIOS"	"MIOS"	"grey"	"grey"	0.0758262064483215	0.0511014098411288	0.0852020677228601	0.0843276793168685	0.0564961296826891	0.0489359785130566	0.0348589848745321
"RPA3"	"RPA3"	"grey"	"grey"	0.0352406159097831	0.0233467792270565	-0.0210761986007455	0.0225646707589831	-0.0752739197297434	-0.0417301905442923	-0.0520702177675275
"UMAD1"	"UMAD1"	"grey"	"grey"	0.164213278611837	0.116139586880265	0.0555982664099351	0.138722389339558	-0.130610797067506	-0.0119277806292253	-0.0427681937679943
"GLCCI1"	"GLCCI1"	"yellow"	"yellow"	0.187630814009832	0.103731003352456	0.0924758988865882	0.0770090956142691	0.0812652793775359	0.165267745334566	0.111675461038278
"ICA1"	"ICA1"	"turquoise"	"turquoise"	0.245889562718611	0.132694948375181	0.116363765087847	0.130704805128673	-0.0520595796129329	0.0964069821872339	0.0413616866729609
"NDUFA4"	"NDUFA4"	"grey"	"grey"	0.0194004334513024	0.0350030600734945	0.0386994717685029	0.0751977449969123	0.0375733537636185	-0.00669477057465516	0.00150394054624576
"PHF14"	"PHF14"	"turquoise"	"turquoise"	0.29053964702207	0.193387271227836	0.0854806479989703	0.174758118911266	-0.0730681888439964	0.0478875679957249	-0.019403787011645
"THSD7A"	"THSD7A"	"grey"	"grey"	0.0676099860413038	0.0102957613320827	-0.035769797061422	-0.0226245341385149	-0.116214028762749	-0.0393879866060921	-0.0524208884451448
"TMEM106B"	"TMEM106B"	"grey"	"grey"	0.0176135566531914	0.0632921235495946	0.0756059610292463	0.116251826265787	0.0781307461037131	-0.00880357422810488	-0.0242747915196415
"VWDE"	"VWDE"	"grey"	"grey"	0.192394737637255	0.140804883154159	0.0930467743877579	0.125976038162748	-0.0216041665821225	0.0860113692693692	0.0870994028234353
"SCIN"	"SCIN"	"grey"	"grey"	0.0812226725687735	0.0739484158758058	0.0664281842489792	0.0882138705630832	0.055259578715089	0.0371122690854637	0.0482846762669683
"AC011287.1"	"AC011287.1"	"grey"	"grey"	0.0758375800879039	0.0722209762303146	-0.0348562815611058	0.067471407132771	-0.0342253593849668	-0.0797826189424308	-0.0874320741545699
"ETV1"	"ETV1"	"turquoise"	"turquoise"	0.204072117229028	0.053986686951291	-0.011058896265912	0.0257151784400454	-0.147062839222978	0.0433143912451018	-0.0244955521829636
"DGKB"	"DGKB"	"turquoise"	"turquoise"	0.240205379528015	0.0712490914134947	-0.0337183090299307	0.034783279791792	-0.0802777562536918	-0.0127100569114947	-0.026668778428811
"AGMO"	"AGMO"	"turquoise"	"turquoise"	0.0875269036568101	0.0449903494747711	0.0139407791082086	0.0328200180362554	-0.0113678403590329	0.00563924715278282	-0.00302738781956211
"CRPPA"	"CRPPA"	"turquoise"	"turquoise"	0.118589802296857	0.0832489525382497	0.0570256691975691	0.0904444425279889	0.0122861054137734	0.0179983119821456	0.003008281696099
"ANKMY2"	"ANKMY2"	"grey"	"grey"	0.0409728789681892	0.0648672267790709	0.0738842667178121	0.0959836576989077	0.0916618472545346	0.0282717300384556	0.0358783075890853
"BZW2"	"BZW2"	"grey"	"grey"	0.105980004400911	0.0421497087315368	0.051114886478284	0.0756560755599279	-0.00143935872368868	0.0603831858920131	0.00622739127976734
"TSPAN13"	"TSPAN13"	"brown"	"brown"	0.0254087029894592	0.0594543036571084	0.0688947805018621	0.148667753522404	0.0987019211016578	-0.0168041732110521	-0.00164244075706832
"AHR"	"AHR"	"grey"	"grey"	0.0553605926674051	0.0511809673726486	0.0618359759349122	0.101236852979558	0.0655856501879176	0.0108717931049765	0.0179441297213598
"SNX13"	"SNX13"	"brown"	"brown"	0.149391370251211	0.151861187374171	0.142607183431694	0.298068208321395	0.0194237116117303	0.00115077434346275	-0.0438260364101132
"HDAC9"	"HDAC9"	"turquoise"	"turquoise"	0.189257469394024	0.121394385102914	-0.0289857763999402	0.0399862727936443	-0.251150448236162	-0.0176726144721283	-0.041436942049008
"TMEM196"	"TMEM196"	"turquoise"	"turquoise"	0.283994373088056	0.183249964729027	0.0789225492820795	0.165147417865174	-0.0430516925809114	0.0633767927617318	-0.0185794457855662
"AC005062.1"	"AC005062.1"	"grey"	"grey"	0.126951213435117	0.0797353771785088	0.0519929120613564	0.0930648085784112	-0.0169953786408659	0.0318882570508464	0.0162345548421448
"MACC1"	"MACC1"	"grey"	"grey"	0.0383054710947051	0.024616147854129	0.010270656893608	0.0387062410449118	-0.00102996866249984	-0.00205047707854417	-0.00322932791819232
"ITGB8"	"ITGB8"	"grey"	"grey"	0.0981483259517913	0.0668619323916315	0.055752666879659	0.0829356197297547	0.0180391819689877	0.0181852697628724	-0.0271314648601018
"SP4"	"SP4"	"grey"	"grey"	-0.00556753621553145	0.0508464503895243	0.08860233841115	0.125826480246373	0.113078480581376	0.00741087486177697	0.00833153229060858
"RAPGEF5"	"RAPGEF5"	"grey"	"grey"	0.0878613239770356	0.079098065551482	0.0837537602883968	0.102543349320692	0.0738442791977025	0.0191541933047297	-0.0148076395669723
"FAM126A"	"FAM126A"	"grey"	"grey"	0.0819188929379755	0.0755520230908537	0.037224293826593	0.0766820307401826	0.0220103315799301	-0.0268730438332575	-0.0400056748350895
"KLHL7"	"KLHL7"	"grey"	"grey"	0.0464506958839146	0.0485614368940995	0.0779103433706907	0.0752219951784964	0.0571370288425046	0.04306613530371	0.0154231855448496
"NUP42"	"NUP42"	"grey"	"grey"	0.0190046715011076	0.0481976470498121	0.0685752368677607	0.0877043722217132	0.106259279085903	0.0180448488629187	0.0231478506422136
"MALSU1"	"MALSU1"	"grey"	"grey"	-0.00785977495487006	0.0230523515952541	0.0604890583391661	0.056918569955616	0.0778801799751221	0.0171245859073081	0.0172740168803845
"IGF2BP3"	"IGF2BP3"	"grey"	"grey"	0.0256244307535194	0.013713167696254	0.0667442060270926	0.0263537211372882	0.0961954156356124	0.0629362975957859	0.0308386904095469
"TRA2A"	"TRA2A"	"grey"	"grey"	0.010877335405763	0.0716545860106589	0.116807528328844	0.206668172857708	0.168568405458506	0.0128495859001957	0.0228578019564978
"CCDC126"	"CCDC126"	"grey"	"grey"	0.0294695053735809	0.042955162135203	0.0691244321058036	0.0665694261190543	0.0832250227029232	0.0205591742157164	0.0207950887601231
"FAM221A"	"FAM221A"	"grey"	"grey"	0.0138556969715352	0.0440413944909274	0.0689110584271273	0.0883537702217708	0.067746388966903	0.00438237121798266	-0.00550377627426345
"AC003044.1"	"AC003044.1"	"grey"	"grey"	0.111392561766971	0.113932947280421	0.054719990677066	0.053584796017297	0.0538873029036827	0.0546037213959911	0.0963549720948069
"MPP6"	"MPP6"	"red"	"red"	0.172447019377124	0.242577008379847	0.109275684994442	0.151743024279028	0.0392926623256677	0.0554418613734435	0.0923717968105419
"CYCS"	"CYCS"	"grey"	"grey"	-0.0433711253375678	0.0061799326594681	0.00598660135410769	0.0402056251282024	0.0584095352148065	-0.0140195643444778	-0.00208105993753209
"C7orf31"	"C7orf31"	"grey"	"grey"	0.0486184048616281	0.0436695160431287	0.0475735248474585	0.0423877405317228	0.0238849961659627	0.0191022001445107	0.024432340310226
"HNRNPA2B1"	"HNRNPA2B1"	"grey"	"grey"	0.0629561221866294	0.0812552186427629	0.159169816922104	0.1860616501412	0.172700348326379	0.0607896600049235	0.0486519125631334
"CBX3"	"CBX3"	"grey"	"grey"	0.00468026266588061	0.0267571615932144	0.0708138173853001	0.0605041774648734	0.0875155230559214	0.0367772996813435	0.0319759181091417
"SNX10"	"SNX10"	"grey"	"grey"	0.0945567742167093	-0.0137475662041775	0.0297360894837954	0.0279117059285632	-0.0962223634897903	0.0717627236123002	-0.0159726664392912
"AC004540.1"	"AC004540.1"	"grey"	"grey"	0.0927679910608592	0.0831428751716767	0.0561533678960214	0.041924766817633	0.0486543427628262	0.0283822464925927	0.0247790988393065
"SKAP2"	"SKAP2"	"grey"	"grey"	0.0802050836808602	0.0509292495365231	0.0447207578375076	0.0351684981972301	-0.0225314781248984	0.0330324252496413	0.00568858364644929
"HIBADH"	"HIBADH"	"grey"	"grey"	0.0998256605603285	0.123781798769821	0.094042340726633	0.116595586036023	0.0644901480285127	0.0267850236241708	0.0432782089300598
"TAX1BP1"	"TAX1BP1"	"brown"	"brown"	0.0102171135957722	0.0735749159907202	0.129482275870427	0.274884844599516	0.136561378991769	-0.0268199677350897	-0.0257222884193511
"JAZF1"	"JAZF1"	"turquoise"	"turquoise"	0.271861273313847	0.153908898849332	0.117061133962499	0.170303676863732	-0.0772454022140802	0.084239414165181	0.0160907347708337
"CREB5"	"CREB5"	"grey"	"grey"	-0.104611783816282	-0.0560229770643723	-0.0137876635280143	0.081158242081521	0.0368208740431565	-0.115920865322927	-0.104488574177128
"SCRN1"	"SCRN1"	"grey"	"grey"	0.0759889234491089	0.0857239067433208	0.129163965480569	0.133451693889559	0.124480552594175	0.059639852033819	0.0576231647020202
"FKBP14"	"FKBP14"	"grey"	"grey"	0.0102116749621938	-0.00736399728240091	0.0533146913603238	0.0510782757462529	0.0285195863093635	0.00551383877530362	0.00604153414625443
"PLEKHA8"	"PLEKHA8"	"grey"	"grey"	0.0591878720169791	0.0465474546226849	0.0715939279440373	0.0685048061619945	0.0337705575462554	0.0322904098041789	0.00195091380213657
"MTURN"	"MTURN"	"grey"	"grey"	0.0382353806068965	0.0374843490480352	0.0569577983760175	0.0542507116038694	0.0434175376751654	0.0380062002563689	0.0308131061431056
"ZNRF2"	"ZNRF2"	"brown"	"brown"	0.111910357067055	0.108021483983754	0.0975937039213113	0.190778490390525	0.0750992237597005	0.054360189552589	0.0319498623861321
"LINC01176"	"LINC01176"	"grey"	"grey"	0.0888223030445675	0.051720015927808	0.0481985597686323	0.0596585581263418	-0.0242510865148262	0.055860644901774	0.0273333966367385
"NOD1"	"NOD1"	"grey"	"grey"	0.0321391213513069	0.0191446202899219	0.0220616329181762	0.0453087205299999	0.0196141347451342	0.0172678611226178	0.00502415509392977
"GARS-DT"	"GARS-DT"	"grey"	"grey"	0.0648660898263001	0.121677475021158	0.152457562457721	0.128671051431185	0.214396603851217	0.099791234764002	0.127937951226931
"GARS"	"GARS"	"grey"	"grey"	-0.010926862450628	0.0361863209554211	0.0877594008003143	0.0962706985712771	0.115806114221084	0.00488404286761956	0.00561565254196074
"MINDY4"	"MINDY4"	"grey"	"grey"	0.00962765807786042	0.0119037227458883	0.0736261639777855	0.053952285566497	0.0601538781539614	0.0255115539568423	0.011751865931407
"PDE1C"	"PDE1C"	"grey"	"grey"	0.0482011421721999	0.0296089980903825	0.0185022306451999	0.0323069042959341	0.0222112822447128	-0.00804781399630353	-0.0419671261185024
"AVL9"	"AVL9"	"grey"	"grey"	0.0684352941301711	0.0886872123877968	0.147817415976667	0.182248229009477	0.109822891525303	0.0380341165587032	0.0272742645691961
"KBTBD2"	"KBTBD2"	"grey"	"grey"	0.0483421055322714	0.0405805172563436	0.0521404188767917	0.0702651218317902	0.0359684800192255	0.0330791790085151	0.00921967061898633
"FKBP9"	"FKBP9"	"grey"	"grey"	0.00600233321152573	0.0274280592480379	0.0630657231477224	0.0505555273392564	0.0927103356335244	0.0262572308795983	0.0352208974190758
"NT5C3A"	"NT5C3A"	"grey"	"grey"	0.0654748517846005	0.0846248366731698	0.0903902317785627	0.131867784687216	0.0816899402992821	0.0303015843976132	0.0228169203927423
"BBS9"	"BBS9"	"turquoise"	"turquoise"	0.231696867354996	0.145417388962708	0.125119081013517	0.175097948550672	-0.0447475890077287	0.0610216318763456	0.0206775296828604
"BMPER"	"BMPER"	"turquoise"	"turquoise"	0.13270412065198	0.00328328815356316	-0.00457401324480116	0.0103609610452948	-0.115036402161439	0.018686024718617	-0.0205319286193824
"AC009262.1"	"AC009262.1"	"turquoise"	"turquoise"	0.115715295763259	0.0969162586690264	0.0312132574798468	0.0948460596795155	0.0280584855535592	-0.016074345497432	-0.0627566311663934
"NPSR1-AS1"	"NPSR1-AS1"	"grey"	"grey"	0.0269872146198757	0.0395868733551649	0.109866579804579	0.0216753157211114	0.191732633696227	0.0739746437418378	0.0647286189127835
"DPY19L1"	"DPY19L1"	"grey"	"grey"	0.0943215405569315	0.0662110802393888	0.0774273552444902	0.117098691633578	0.00525258332391561	0.0252449335120376	-0.020493876294989
"HERPUD2"	"HERPUD2"	"grey"	"grey"	0.0236503594996696	0.0392738345933035	0.108046775835267	0.102195755742915	0.115086045081375	0.0624259867336428	0.0437017110944231
"SEPTIN7-AS1"	"SEPTIN7-AS1"	"grey"	"grey"	0.0138704769717802	0.0288026008878959	0.0371793334184188	0.0390410547781573	0.054777660088973	0.0238141673040206	0.0231007566466677
"SEPTIN7"	"SEPTIN7"	"brown"	"brown"	0.163869153030091	0.147947306220538	0.113663884567832	0.240060290826293	0.0264858557249843	0.0321877619261718	-0.0230007079148012
"EEPD1"	"EEPD1"	"grey"	"grey"	-0.0591092933500144	0.0822846310295705	0.0681019621774131	0.0975971037273626	0.151774972768262	0.0122824172006319	0.0661297418729606
"KIAA0895"	"KIAA0895"	"grey"	"grey"	0.0688013075576076	0.0789510815491506	0.0801809573998462	0.142353589961647	0.0584254677552025	0.0378993595077944	0.0239274759071408
"AOAH"	"AOAH"	"grey"	"grey"	0.0350327946567964	0.0372204744215646	0.0443069435136963	0.0398275288747171	0.0623445977642	0.0482221507348851	0.0469709778748006
"ELMO1"	"ELMO1"	"turquoise"	"turquoise"	0.23372623834826	0.162829157256322	0.104603909764769	0.0808530796058857	0.0267254663757428	0.130233689661906	0.119375965898584
"EPDR1"	"EPDR1"	"grey"	"grey"	0.0707574765202569	0.0599603009084921	0.0607803799714212	0.0594456084432193	0.00863933832758035	0.0465582990355258	0.0340320567744657
"STARD3NL"	"STARD3NL"	"grey"	"grey"	0.081614447553053	0.0786766095721568	0.060609054623584	0.0973026873362531	0.0284787416437733	0.037359464117806	0.0167809845886493
"AMPH"	"AMPH"	"grey"	"grey"	0.12825741085309	0.0934904629610621	0.0381545360332793	0.0746718078417557	-0.0306121128103988	0.0360334231232934	0.0118346930345802
"VPS41"	"VPS41"	"brown"	"brown"	0.104544132009297	0.1732679145477	0.135956424169945	0.20120505694179	0.165305983182722	0.0251494076305303	0.0181519492609172
"POU6F2"	"POU6F2"	"grey"	"grey"	0.0384409598036758	0.0373929727773653	0.0588825032128577	0.033747727359141	0.0617662543143109	0.0102256921320192	-0.00798203073859457
"YAE1"	"YAE1"	"grey"	"grey"	0.0268741342370209	0.0247743778421731	0.0374478539558396	0.0334762744617971	0.0264467100583289	0.00905331301829954	-0.00121520926692839
"RALA"	"RALA"	"turquoise"	"turquoise"	0.104832953360099	0.070411425678879	0.0666076968627022	0.109342234229883	0.00199721043031114	0.00923018106069957	-0.0169587228116596
"LINC00265"	"LINC00265"	"grey"	"grey"	0.0230863663305782	0.0272850852499925	0.0709076023626167	0.0563934041571127	0.0857065930252408	0.0266618412343159	0.0271580148009789
"CDK13"	"CDK13"	"grey"	"grey"	0.10307108712587	0.121588496903866	0.153700133742443	0.189246079521981	0.0568294917709407	0.0354387561989175	0.00250460208312464
"MPLKIP"	"MPLKIP"	"grey"	"grey"	0.0310887605080816	0.0412269698170286	0.0244121783914704	0.0187434237060463	0.00943257715517444	0.0131162927511747	0.00261947140004523
"SUGCT"	"SUGCT"	"grey"	"grey"	0.0120887646625072	0.0628022970539747	0.0457920476222909	0.0698240562475589	0.0684959116620298	-0.00391058179179536	0.027850582928269
"INHBA"	"INHBA"	"grey"	"grey"	0.0389682776629043	-0.0858182210384861	-0.0566813134880704	-0.0380177175548641	-0.144406105837717	-0.0406210308110765	-0.102023516294122
"PSMA2"	"PSMA2"	"grey"	"grey"	-0.0241824745780318	0.00587819265296582	0.0458937181072041	0.0638032838103839	0.0815730542501797	0.000959956419162047	0.00543624148587803
"STK17A"	"STK17A"	"grey"	"grey"	0.0355566060810486	0.0189100937647633	0.0415417010869795	0.0691780213895667	0.0193381536910832	0.00771541930208179	-0.02205590818467
"COA1"	"COA1"	"grey"	"grey"	0.0363942911929148	0.0786164529431037	0.15654690405061	0.171313979602476	0.168947523076481	0.0494702392208596	0.0659030262491952
"BLVRA"	"BLVRA"	"grey"	"grey"	-0.0111464548766518	0.0102828518695493	0.0529366904128591	0.0506348242522492	0.0649754166504544	0.0056613771797438	0.0143995512075962
"URGCP"	"URGCP"	"grey"	"grey"	0.0147812630699626	0.0598986801627027	0.107084240092777	0.0766067499009869	0.129992246960221	0.053985156391492	0.0588033370295099
"UBE2D4"	"UBE2D4"	"grey"	"grey"	0.0212692897711597	0.0426779089754459	0.0638396630307116	0.0626149519220628	0.0687682939751825	0.0146556288620601	0.0222539517404327
"AC004951.1"	"AC004951.1"	"blue"	"blue"	-0.0553009898451139	-0.0587660005414351	0.0706312654162862	-0.0428791233882367	0.161684951523261	0.0932790419894707	0.129298288962775
"DBNL"	"DBNL"	"grey"	"grey"	-0.0390538229092825	-0.0277328849254779	0.0715553150272351	-0.0174477414556872	0.13301111119672	0.0716538797061918	0.0865031088466807
