"gene_name"	"module"	"color"	"kME_green"	"kME_brown"	"kME_red"	"kME_black"	"kME_blue"	"kME_grey"	"kME_turquoise"	"kME_yellow"	"kME_pink"
"MCM8"	"MCM8"	"grey"	"grey"	0.0254357193680557	0.0436947069519095	0.0105870803376343	0.031003776493623	0.00776741132336441	0.0465528680220462	0.0703584919837416	0.0222482944441907	0.0259320783741929
"CRLS1"	"CRLS1"	"grey"	"grey"	0.0678326643458291	0.097057745665301	0.0028159486404506	0.054308212146545	0.0477487743936249	0.0397817406183148	0.0479265208606203	0.0131944778725164	7.73744035004499e-05
"TMX4"	"TMX4"	"brown"	"brown"	0.195003250727839	0.178607426116531	0.0234098541110877	0.0650126612127794	-0.0555616796417399	0.00290639475372615	0.127818870858518	-0.00301741082792065	-0.0117491720202212
"PLCB1"	"PLCB1"	"red"	"red"	-0.0464470829414833	0.076881915048804	0.197206408748004	0.149733026214896	0.298330509973479	-0.209116487753246	-0.232847596808502	0.129629594924378	-0.00856382722917585
"PLCB4"	"PLCB4"	"blue"	"blue"	0.0491547384374276	0.130003547215399	0.100593271571506	0.138198783090642	0.243995274267614	-0.156913397827442	-0.11788556686554	0.099707593069685	0.00563011187595165
"PAK5"	"PAK5"	"grey"	"grey"	0.0557023612144327	0.125649682534166	0.121321426055003	0.128855646988431	0.135983226512357	0.345379350045166	0.0404818283004514	-0.0145682080525002	-0.0448467980462819
"SNAP25-AS1"	"SNAP25-AS1"	"blue"	"blue"	0.0368095834428866	0.0545213102494227	0.0701537429697059	0.0776879894645609	0.120015218052643	-0.0873012002227487	-0.091235480079692	0.00926613540946083	-0.0195080266831382
"SNAP25"	"SNAP25"	"grey"	"grey"	0.113057482342353	0.20430968394283	0.099546715715404	0.141284958533251	0.129733819144259	-0.136841737298272	0.0385991280856006	0.0780652223736867	0.0644829431734906
"SLX4IP"	"SLX4IP"	"blue"	"blue"	0.0344102298635496	0.111847374256756	0.0773567597108239	0.15397419415526	0.198767861915922	-0.0435111426385349	-0.0246490872993135	0.0552226971183619	0.0404366932323473
"BTBD3"	"BTBD3"	"black"	"black"	0.0954133260178171	0.134598621678547	0.0238080784946377	0.161938754750887	0.0406868595766899	0.0952614759259577	0.115007832750212	0.0227685712943844	0.0291611278518151
"TASP1"	"TASP1"	"brown"	"brown"	0.150748882338658	0.257848451733773	0.0703530808144019	0.117105738838321	0.145234836106529	0.0656349119490811	0.00714001732333956	0.020134315531648	-0.0228404601175147
"ESF1"	"ESF1"	"grey"	"grey"	0.0482303310588054	0.0791778410082492	0.0171411277523793	0.0527495934877093	0.0274123741569753	0.145994283526346	0.100475989426185	0.0184607209378498	0.0259877362838281
"NDUFAF5"	"NDUFAF5"	"grey"	"grey"	0.0915887497841387	0.120551781586969	0.0204861620186555	0.0425548059502761	0.00882258973768802	0.118545231231244	0.120126534336301	0.0263777177179639	0.0265282779733124
"MACROD2"	"MACROD2"	"black"	"black"	0.0726351546876981	0.204030221186371	0.0479194745751964	0.309891257324974	0.11075878735677	0.0713921412435284	0.136260377893293	0.0284240793648275	0.0966707609123633
"FLRT3"	"FLRT3"	"grey"	"grey"	0.0516669165026841	0.0421924379724057	0.0163096738963315	0.0228562715232778	0.00421487767370712	0.0675512989556384	0.0391311795217007	0.00253721836436988	-0.0120060252125188
"KIF16B"	"KIF16B"	"grey"	"grey"	0.0649091610894205	0.132316286379936	0.0638220970643167	0.100405862293039	0.103313963259218	0.036992479791814	0.0638761896113168	0.0754519269341568	0.0366748150681282
"SNRPB2"	"SNRPB2"	"grey"	"grey"	0.0754485003015321	0.0518312741215419	0.00201326847284517	0.0158044396005171	-0.0228901453619637	0.0410423532300482	0.0613414148468777	0.000796657614786124	0.00823364775559847
"PCSK2"	"PCSK2"	"grey"	"grey"	0.0573947775676452	0.100307650213808	0.112031631941415	0.163920988006736	0.0988781869417805	0.0637506908942502	0.137595904570575	0.0729335883819657	0.134038190831565
"DSTN"	"DSTN"	"brown"	"brown"	0.170056075377115	0.148529795109999	0.0154559944867234	0.0519358533365326	-0.0400626535138072	-0.0350069980123406	0.136010214106144	0.0100787713429777	0.0200271758183591
"RRBP1"	"RRBP1"	"grey"	"grey"	0.0968684296934327	0.0600023407444453	-0.0148355603972115	-0.0346061500746942	-0.0566325241701852	0.0902409635712319	0.130525313750485	0.0355984364893502	0.0390594933972441
"SNX5"	"SNX5"	"grey"	"grey"	0.0138668522067773	0.0398819603032565	0.0249834258620856	0.0352822039411604	0.0478260674972486	0.0918796048981697	0.0538857828172326	0.0365560925989322	0.0378782138264994
"OVOL2"	"OVOL2"	"grey"	"grey"	0.00773054613841649	0.0299111266476393	0.0182303036755579	0.0460265890475969	0.0364788236197543	-0.0294127108161696	0.0212075480189746	0.0303546213394262	0.040598792675709
"KAT14"	"KAT14"	"grey"	"grey"	0.0111728157672658	0.0574295026132966	0.0277724716780219	0.0508828164456469	0.0416654567400495	0.115817553136079	0.0662970544150978	0.0277138365426331	0.0279581868693957
"ZNF133"	"ZNF133"	"grey"	"grey"	0.0300139377942874	0.054231937737622	0.0166191794580876	0.00875489429126858	0.039736346310604	0.174497920422332	0.125868505181365	0.0949578851488704	0.0981777917309375
"DZANK1"	"DZANK1"	"grey"	"grey"	0.0741993810168297	0.0665347669222343	-0.011365437283021	0.0177291493842613	0.012251972481431	0.0633999947434413	0.0235530120526382	-0.0110140964083728	-0.0199718770303793
"POLR3F"	"POLR3F"	"grey"	"grey"	0.06792659753811	0.0697754412732307	0.0104141994412899	0.0304460832025114	-0.00914425328941382	0.0750497244769392	0.0616738739108257	0.00188686739578358	0.00677867975399618
"SEC23B"	"SEC23B"	"grey"	"grey"	0.142038268043193	0.123979166441643	0.00295717950975965	0.00686620256254672	-0.037088346506175	0.0683402167782233	0.128207328372416	0.0211783829552489	0.0098861776927493
"DTD1"	"DTD1"	"grey"	"grey"	0.0754749003853058	0.108624294090857	0.0308242997937541	0.0864506342616466	0.0839889971107307	0.0674303685586133	0.0312808892761132	0.00625390063134398	0.00905560135651138
"SLC24A3"	"SLC24A3"	"grey"	"grey"	0.0739533201787635	0.108003856207231	0.0543718947426547	0.0754091275330853	0.112181120811938	0.436628026314632	0.0900819872878495	0.0197956527688824	-0.0218578954349983
"RIN2"	"RIN2"	"grey"	"grey"	-0.00163856840021536	0.0432702893430267	0.0643752695244923	0.134770162357525	0.199896380731721	-0.033922065181009	0.0103579631218231	0.132567027981966	0.129475325457335
"NAA20"	"NAA20"	"grey"	"grey"	0.0404211720417637	0.0487546283056788	0.0256584341633003	0.0455732187616564	0.0431964774710631	-0.016755294424781	0.0145280508112535	0.0164001631350785	0.0234037325295171
"CRNKL1"	"CRNKL1"	"grey"	"grey"	0.0635926697974828	0.0619691725158834	0.0011121738347867	0.0245906242650184	-0.00125887487843499	0.0470504558454254	0.052720743980748	0.00950216483978782	-0.000891286243367782
"CFAP61"	"CFAP61"	"grey"	"grey"	0.0666011206845294	0.0236397398336496	0.026582049761323	0.0136373435308394	0.00567402126466158	-0.052745466415392	-0.0114301419756854	0.0149240097292727	-0.00886484567208421
"RALGAPA2"	"RALGAPA2"	"blue"	"blue"	0.0547369548919282	0.143177040988455	0.0732262146912874	0.110987619023108	0.19911352902318	-0.0908414050594123	-0.112186131966461	0.095559944586467	-0.0384869117782025
"KIZ"	"KIZ"	"grey"	"grey"	0.0957078366028672	0.119116856878649	0.038505543293585	0.055661917697321	0.0406873350768314	0.0561590519015386	0.0766996221962411	0.0348376255952155	0.0249250791350643
"XRN2"	"XRN2"	"brown"	"brown"	0.177653278453463	0.219008829093229	0.0547103180010484	0.0548151481507433	0.0355893883885636	0.0606494914086051	0.109352504435273	0.0184211957062429	-0.00995409279975164
"AL133325.3"	"AL133325.3"	"grey"	"grey"	0.0145629606785772	0.043386857446452	0.00537626469679688	0.0742124322259887	0.0227232169916583	0.0715603884672341	0.165412595469416	0.0855757272461011	0.118328046697966
"NKX2-2"	"NKX2-2"	"grey"	"grey"	0.0267181668023549	0.0440980888175069	-0.00310056927125748	0.0802802452521353	0.0349748664209471	0.10517598349243	0.154335394933689	0.0804400708808779	0.128900786041177
"LINC00261"	"LINC00261"	"grey"	"grey"	0.044239685371134	0.0719662679308051	0.0512368041850419	0.0484650776213659	0.0549977290776969	0.189092295459388	0.111835443123535	0.0591284360122272	0.0629859492498595
"FOXA2"	"FOXA2"	"grey"	"grey"	-0.0209053134531885	-0.023678949009577	0.0177312370532843	-0.00473899239879524	0.00537681634279903	0.0330541269780688	0.0519977095160125	0.0291355897605716	0.0405632222744901
"NAPB"	"NAPB"	"grey"	"grey"	0.0590894703324256	0.0943661481474553	0.0254826538533128	0.0729929919309353	0.060060085000586	0.0473645428665321	0.0342593890718919	0.0253461774925541	0.0200465566196714
"CST3"	"CST3"	"grey"	"grey"	-0.00207666677049458	-0.0528407582881201	-0.050105442064035	-0.0393838862530479	-0.0959947724197596	-0.0239645749105207	-0.00675608460648857	-0.0388091490755521	-0.0075971761045878
"APMAP"	"APMAP"	"grey"	"grey"	0.0621896809257804	0.0647339254295079	0.0170888074994454	0.00412095289834752	0.00496332888280019	0.0157673130513866	0.052638409252654	0.0227599065102622	0.0088224310510826
"ENTPD6"	"ENTPD6"	"grey"	"grey"	0.00556618009127012	0.00112951445773557	-0.0277661352335441	-0.00470712720017208	-0.0165058194697303	0.0754604876881655	0.0843438086948529	0.0253173955719432	0.0508742655980081
"PYGB"	"PYGB"	"grey"	"grey"	0.0422936274538741	0.0249043837459512	-0.0182226683658029	-0.00242323154270159	-0.0184901049872238	0.0907175436128278	0.0750526686940176	0.0152621376825811	0.0238345927012573
"ABHD12"	"ABHD12"	"turquoise"	"turquoise"	0.073586600321655	0.0843287390983597	-0.0178487989715198	0.0108734447252971	-0.0342495282115965	0.11333932987596	0.189175402934154	0.0551832633853495	0.0714658454569645
"NINL"	"NINL"	"turquoise"	"turquoise"	0.0196393624284131	0.0471547609026593	-0.0134766058487826	0.0280608865728278	0.0107563751500552	0.317754930256164	0.254335261570281	0.121775981740459	0.151002861967976
"ZNF337-AS1"	"ZNF337-AS1"	"grey"	"grey"	0.0199966862449117	0.0516656975115505	0.0202419871902467	0.0756511373109448	0.0554316087465786	0.0524378483620541	0.0566606054836431	0.0362601917884161	0.0569777466052623
"ZNF337"	"ZNF337"	"grey"	"grey"	0.0450495224589514	0.0718973763690657	0.015008125412245	0.0519226086589655	0.0212518720587754	0.0239165591096316	0.0403087518050573	0.00436273189025036	0.0189999017229792
"AL390198.1"	"AL390198.1"	"blue"	"blue"	0.00786002003432725	0.0702230174053234	0.0725493891937486	0.0826491924725171	0.173111514474424	0.012421574352278	-0.063461473661072	0.0578761370892694	-0.00306035988051663
"HM13"	"HM13"	"turquoise"	"turquoise"	0.135929040421283	0.104350731371125	-0.0340973889287524	-0.0631080431253548	-0.10211791899738	0.135276296735182	0.195394904429541	0.0341615339530463	0.0405066287033813
"ID1"	"ID1"	"blue"	"blue"	-0.0906737577393719	-0.12545421926516	0.0472029867447297	-0.0597631574090283	0.0790550097062994	-0.163869290062179	-0.179952626871499	0.0280444473456909	-0.0309577451823814
"BCL2L1"	"BCL2L1"	"turquoise"	"turquoise"	0.0386243627131058	0.0347329080304595	0.000348215132377475	0.0143580488213204	-0.00118779730646125	0.105158278552446	0.153070744034911	0.0964951464293386	0.0986568435865998
"XKR7"	"XKR7"	"grey"	"grey"	0.0254188610965569	0.0253040959432361	-0.00562456604887522	0.00977215355855694	0.010393027479648	0.100831851493189	0.083526525883246	0.0509790214897393	0.045987344211656
"TM9SF4"	"TM9SF4"	"grey"	"grey"	0.0646236611251292	0.0843062969023352	-0.00559606437918066	0.0182637972139874	0.0105428738884997	0.112007778842194	0.132175505742036	0.0564541340847328	0.0680538997452918
"PLAGL2"	"PLAGL2"	"grey"	"grey"	0.0465856599468984	0.0750707171697689	0.024655797830273	0.0455276001548314	0.0467842187246153	0.0401299992321012	0.0615219331550152	0.0423206076059267	0.0429498468322928
"POFUT1"	"POFUT1"	"grey"	"grey"	0.0259552982691459	0.0400363986361051	0.00141712631439511	0.0210938995734577	0.00974917725139646	0.112747079994403	0.086188479297887	0.0312990390173924	0.0431245775503148
"KIF3B"	"KIF3B"	"grey"	"grey"	0.06685995331516	0.0734833164358758	0.0111117001641212	0.0105240578064286	0.00169043097929521	0.105600742381792	0.129609493598344	0.0539001361002239	0.0532072780180215
"ASXL1"	"ASXL1"	"grey"	"grey"	0.0296201411201402	0.0872330413684987	0.0363181355839666	0.0635106456897134	0.0915188573482373	0.0432278931618418	0.0627248775573097	0.0679241700191944	0.0394953359523536
"NOL4L"	"NOL4L"	"grey"	"grey"	0.00686222205085107	0.0136170908430875	0.0160655178818615	-0.0101760231877536	0.0182588785641981	0.279477996280928	0.142625051392634	0.0908411993532832	0.0879859829731919
"COMMD7"	"COMMD7"	"grey"	"grey"	0.0342907849615572	0.0462860790778086	-3.52560927850101e-05	0.0125124990824776	-0.020223230142261	0.0930725602895481	0.105238389479791	0.0384631257726478	0.0466665504790638
"MAPRE1"	"MAPRE1"	"grey"	"grey"	0.0708254177316378	0.0815777024789218	0.00747672916959009	0.0357889508964953	0.00217238980368169	0.0560212898797857	0.119047435188991	0.0589097664818709	0.0429571204668812
"AL035071.1"	"AL035071.1"	"grey"	"grey"	0.0240224917417769	0.036383240969447	0.0048240808909602	0.0340016673896471	0.0184396818989257	0.0129836863331034	0.024688870373566	0.0235303484025474	0.0197458124851449
"EFCAB8"	"EFCAB8"	"grey"	"grey"	-0.00261530421916553	0.0232006640350024	-0.0250968740113039	0.0162495042944367	-0.00542107468769733	-0.019025440542351	0.0282797822771999	0.0248714443088544	0.0375127690065493
"CDK5RAP1"	"CDK5RAP1"	"grey"	"grey"	0.0766346057318632	0.0886562698531674	-0.0138493780241852	0.0235024486012836	-0.0340755488107801	0.103114085150606	0.142499922397311	0.0249005910015885	0.0378994001694563
"CBFA2T2"	"CBFA2T2"	"grey"	"grey"	0.0316044318329892	0.131523302569465	0.0203919667351991	0.121282327227188	0.113779316927754	0.0333122217594215	0.104214557705438	0.0791463387571457	0.116901538260475
"CHMP4B"	"CHMP4B"	"grey"	"grey"	0.0925490556341884	0.0864940480947363	-0.00076192262178988	-0.013699784130036	-0.0171088330645489	0.0767106427485499	0.0737568186771637	0.0225654064022246	-0.00927981591615983
"RALY"	"RALY"	"grey"	"grey"	0.0589001388772452	0.0913264926112182	0.0210147987472815	0.0366497299680427	0.0409288163401578	0.0393456840521252	0.0701313412974292	0.0479619908668634	0.0270136514375471
"EIF2S2"	"EIF2S2"	"grey"	"grey"	0.0477035537912077	0.0421996434722477	-0.0194033086341982	0.0125417351082383	-0.0298212254771606	0.0806600230371825	0.0920908093958542	-0.000205290867691921	0.0235776956345417
"ITCH"	"ITCH"	"green"	"green"	0.228962913306734	0.260452447181779	-0.00181436173141221	0.0647006098415191	0.0318202922927402	0.162640552582187	0.19660233156754	0.0507915193292502	0.0188495649865165
"MAP1LC3A"	"MAP1LC3A"	"grey"	"grey"	-0.00861281447135696	-0.0356923861682087	-0.00119233320510629	-0.0185163467327845	-0.00596837738133128	-0.00848878153332717	0.0259407998675674	0.0417032528490951	0.046104284334186
"PIGU"	"PIGU"	"grey"	"grey"	0.00830001029261952	0.0624428364687845	0.029403656406086	0.0734809443709579	0.068725015595061	0.0143227583103184	0.0679623915041361	0.0499452458281518	0.0576313575335517
"NCOA6"	"NCOA6"	"grey"	"grey"	0.0584143130733853	0.12539714046496	0.0178797881826926	0.0831655813459213	0.0671906833281509	0.146583253927981	0.168036899504796	0.0890201959722372	0.100242925574652
"AL109824.1"	"AL109824.1"	"blue"	"blue"	0.0154790955347806	0.0381991760087764	0.0252931768302864	0.0463264348562649	0.0616692829082552	0.0470049198374689	-0.0256027774755728	-0.00928463576540431	-0.0283362730492958
"GGT7"	"GGT7"	"grey"	"grey"	0.0390814544700231	0.033341881383812	-0.0208488274157552	0.000173542693769344	-0.0248865274520679	0.0998135775455787	0.130479247318574	0.0498991953887599	0.0633577373618995
"ACSS2"	"ACSS2"	"grey"	"grey"	0.0331704751709556	0.04542069960616	0.00229478742610067	0.0110315901693995	-0.00199260763213753	0.0707727312940668	0.10022114752307	0.0419863442135445	0.0495865209793234
"GSS"	"GSS"	"grey"	"grey"	0.0161809330511294	0.0216833559729078	-0.00784147892070531	0.0059471485916217	0.00126873667768153	0.0556586527543967	0.0680753470730615	0.0244723712329341	0.0233236893024033
"TRPC4AP"	"TRPC4AP"	"turquoise"	"turquoise"	0.105874481084556	0.113502108275299	0.0247707721849157	0.0309212037180893	0.0090864283419959	0.180675215523934	0.223893505740454	0.098407229421954	0.0848007035324094
"EDEM2"	"EDEM2"	"grey"	"grey"	0.046839625313079	0.0520560486322117	0.00810297927898122	0.0108747147570204	0.00584787294478534	0.0119380292534522	0.0537331000723816	0.0158459005004672	0.0225778566067849
"MMP24OS"	"MMP24OS"	"grey"	"grey"	-0.00300919676611358	-0.0134968664716312	-0.0133195992175406	0.00756133052837227	0.00356762430999365	-0.0383349365382996	0.0191023551347528	0.0272336169813516	0.0269089409837337
"MMP24"	"MMP24"	"grey"	"grey"	0.0186242272165143	0.0269232189388882	0.0111293290740443	0.0150043854238294	0.0339937122220135	0.0549292880968308	0.0292246340204161	0.0337087449553682	0.0234087645466925
"UQCC1"	"UQCC1"	"grey"	"grey"	0.0811177454660921	0.124939228278923	0.0124900467818746	0.0484133754610794	0.0238422087766134	0.0515524776192984	0.0794707120969272	0.0219092241771894	0.025533583116596
"CEP250"	"CEP250"	"turquoise"	"turquoise"	0.097712551793845	0.0648225916757131	-0.0363937853668965	-0.0405346237047801	-0.0913413429917571	0.0863157142910936	0.152136364847026	0.00729133045656178	0.0190996348404499
"ERGIC3"	"ERGIC3"	"grey"	"grey"	0.0234104160382222	0.0147166507049477	-0.00341995753946103	-0.00855220751662163	-0.0137059566694921	0.0407964965453781	0.0703601486304716	0.0270379950664919	0.0428642861081482
"CPNE1"	"CPNE1"	"grey"	"grey"	0.0286048024026035	0.0529291816855628	0.0206971107553679	0.0520019941242203	0.0694249947194342	0.0897003807104774	0.0622503791423079	0.0515245398146596	0.0374955325469486
"RBM12"	"RBM12"	"grey"	"grey"	0.0417037053566364	0.0678742029864339	0.0316933997640543	0.0493449596696464	0.0706842834134871	0.055628517325165	0.0120914748636232	0.023368762725984	0.00683959929926707
"NFS1"	"NFS1"	"grey"	"grey"	0.0295919891779116	0.0415440785069936	0.00180892625419447	0.0297750147955678	-0.00704281866292839	0.0172393070377483	0.0546697436088468	0.020931021170807	0.030583153762221
"RBM39"	"RBM39"	"grey"	"grey"	0.196617891714607	0.218096856185447	0.00838750556122293	0.0723882247553003	0.0253754653223751	0.109854935616929	0.158068964618586	0.0452065210383476	0.0189483315652149
"PHF20"	"PHF20"	"grey"	"grey"	0.0657379086826632	0.0807355122893113	-0.0117516051297767	0.0312769703675946	-0.0220714872025618	0.0669983348844455	0.172479657306491	0.0545074711426718	0.0736611512457909
"NORAD"	"NORAD"	"grey"	"grey"	0.0635752181475386	0.0476096799274249	-0.0377346303678473	-0.00555911590303099	-0.0522294693281353	0.000863977615606817	0.0497909660721907	-0.00294283307394754	0.00133592204051659
"EPB41L1"	"EPB41L1"	"grey"	"grey"	-0.025914674235478	0.0173015469448118	0.0386005382030314	0.046734784962701	-0.00382178784831527	0.206542211270812	0.200606566624436	0.164683172808466	0.18572285940342
"AAR2"	"AAR2"	"grey"	"grey"	0.0435610326786264	0.0509698881381869	0.0139132901410995	-0.000221633450942261	-0.0163169359698395	0.0717281697597324	0.0692220229683121	0.00462297991439119	-0.00542577030552524
"DLGAP4"	"DLGAP4"	"pink"	"pink"	0.0109790060559786	0.0219150717767488	-0.0249654517016499	0.0397207708271403	-0.0395479290862919	0.0900281796052764	0.140359771847869	0.0585198402160839	0.128183522809193
